lap,time_s,voltage_V,current_A,speed_kmh,distance_m
1,38.408,104.957,2.0,18.441,137.462
1,38.608,104.957,2.0,18.378,138.487
1,38.808,104.957,2.0,18.313,139.508
1,39.008,104.957,2.0,18.247,140.525
1,39.208,104.957,2.0,18.179,141.539
1,39.408,104.957,2.0,18.112,142.549
1,39.608,104.957,2.0,18.044,143.555
1,39.808,104.957,2.0,17.975,144.558
1,40.008,104.957,2.0,17.906,145.556
1,40.208,104.957,2.0,17.837,146.551
1,40.408,104.957,2.0,17.768,147.542
1,40.608,104.957,2.0,17.7,148.529
1,40.808,104.956,2.0,17.632,149.512
1,41.008,104.956,2.0,17.564,150.492
1,41.208,104.956,2.0,17.498,151.468
1,41.408,104.956,2.0,17.433,152.44
1,41.608,104.956,2.0,17.369,153.408
1,41.808,104.956,2.0,17.307,154.373
1,42.008,104.956,2.0,17.246,155.335
1,42.208,104.956,2.0,17.187,156.293
1,42.408,104.956,2.0,17.129,157.248
1,42.608,104.956,2.0,17.074,158.199
1,42.808,104.956,2.0,17.021,159.148
1,43.008,104.956,2.0,16.969,160.093
1,43.208,104.956,2.0,16.92,161.036
1,43.408,104.956,2.0,16.873,161.976
1,43.608,104.956,2.0,16.83,162.914
1,43.808,104.956,2.0,16.789,163.848
1,44.008,104.956,2.0,16.751,164.781
1,44.208,104.956,2.0,16.716,165.712
1,44.408,104.956,2.0,16.684,166.64
1,44.608,104.956,2.0,16.655,167.567
1,44.808,104.956,2.0,16.628,168.493
1,45.008,104.955,2.0,16.604,169.416
1,45.208,104.955,2.0,16.583,170.339
1,45.408,104.955,2.0,16.565,171.26
1,45.608,104.955,2.0,16.551,172.18
1,45.808,104.955,2.0,16.539,173.1
1,46.008,104.955,2.0,16.531,174.019
1,46.208,104.955,2.0,16.527,174.937
1,46.408,104.955,2.0,16.525,175.855
1,46.608,104.955,2.0,16.527,176.773
1,46.808,104.955,2.0,16.531,177.692
1,47.008,104.955,2.0,16.538,178.61
1,47.208,104.955,2.0,16.549,179.529
1,47.408,104.955,2.0,16.561,180.448
1,47.608,104.955,2.0,16.577,181.368
1,47.808,104.955,2.0,16.595,182.289
1,48.008,104.955,2.0,16.617,183.211
1,48.208,104.955,2.0,16.641,184.134
1,48.408,104.955,2.0,16.667,185.059
1,48.608,104.955,2.0,16.697,185.985
1,48.808,104.955,2.0,16.729,186.912
1,49.008,104.955,2.0,16.764,187.842
1,49.208,104.955,2.0,16.803,188.773
1,49.408,104.954,2.0,16.844,189.707
1,49.608,104.954,2.0,16.888,190.642
1,49.808,104.954,2.0,16.935,191.581
1,50.008,104.954,2.0,16.984,192.521
1,50.208,104.954,2.0,17.034,193.465
1,50.408,104.954,2.0,17.087,194.411
1,50.608,104.954,2.0,17.142,195.361
1,50.808,104.954,2.0,17.199,196.313
1,51.008,104.954,2.0,17.259,197.268
1,51.208,104.954,2.0,17.321,198.227
1,51.408,104.954,2.0,17.387,199.189
1,51.608,104.954,2.0,17.455,200.155
1,51.808,104.954,2.0,17.527,201.125
1,52.008,104.954,2.0,17.602,202.099
1,52.208,104.954,2.0,17.68,203.077
1,52.408,104.954,2.0,17.763,204.059
1,52.608,104.954,2.0,17.849,205.046
1,52.808,104.954,2.0,17.939,206.037
1,53.008,104.954,2.0,18.038,207.034
1,53.208,104.954,1.9888,18.145,208.036
1,53.408,104.959,1.6802,18.26,209.044
1,53.608,104.964,1.3873,18.364,210.059
1,53.808,104.968,1.1711,18.457,211.079
1,54.008,104.971,0.966,18.541,212.104
1,54.208,104.975,0.7712,18.617,213.134
1,54.408,104.978,0.586,18.684,214.169
1,54.608,104.981,0.4144,18.746,215.207
1,54.808,104.984,0.2708,18.801,216.248
1,55.008,104.986,0.1348,18.85,217.293
1,55.208,104.988,0.0057,18.895,218.34
1,55.408,104.988,0.0,18.935,219.389
1,55.608,104.988,0.0,18.978,220.441
1,55.808,104.988,0.0,19.025,221.496
1,56.008,104.988,0.0,19.074,222.553
1,56.208,104.988,0.0,19.125,223.612
1,56.408,104.988,0.0,19.179,224.675
1,56.608,104.988,0.0,19.235,225.74
1,56.808,104.988,0.0,19.293,226.809
1,57.008,104.988,0.0,19.352,227.881
1,57.208,104.988,0.0,19.412,228.956
1,57.408,104.988,0.0,19.473,230.034
1,57.608,104.988,0.0,19.535,231.116
1,57.808,104.988,0.0,19.597,232.201
1,58.008,104.988,0.0,19.658,233.29
1,58.208,104.988,0.0,19.718,234.382
1,58.408,104.988,0.0,19.777,235.478
1,58.608,104.988,0.0,19.836,236.576
1,58.808,104.988,0.0,19.891,237.678
1,59.008,104.988,0.0,19.943,238.783
1,59.208,104.988,0.0,19.993,239.891
1,59.408,104.988,0.0,20.04,241.002
1,59.608,104.988,0.0,20.083,242.115
1,59.808,104.988,0.0,20.122,243.231
1,60.008,104.988,0.0,20.156,244.349
1,60.208,104.988,0.0,20.185,245.469
1,60.408,104.988,0.0,20.21,246.59
1,60.608,104.988,0.0,20.23,247.713
1,60.808,104.988,0.0,20.244,248.837
1,61.008,104.988,0.0,20.253,249.962
1,61.208,104.988,0.0,20.257,251.087
1,61.408,104.988,0.0,20.254,252.212
1,61.608,104.988,0.0,20.246,253.337
1,61.808,104.988,0.0,20.232,254.462
1,62.008,104.988,0.0,20.213,255.586
1,62.208,104.988,0.0,20.187,256.709
1,62.408,104.988,0.0,20.154,257.831
1,62.608,104.988,0.0,20.115,258.95
1,62.808,104.988,0.0,20.069,260.068
1,63.008,104.988,0.0,20.017,261.183
1,63.208,104.988,0.004,19.957,262.295
1,63.408,104.984,0.2313,19.891,263.403
1,63.608,104.98,0.446,19.832,264.508
1,63.808,104.977,0.6599,19.778,265.61
1,64.008,104.973,0.872,19.73,266.709
1,64.208,104.969,1.0752,19.686,267.805
1,64.408,104.966,1.2704,19.647,268.899
1,64.608,104.963,1.4585,19.612,269.99
1,64.808,104.959,1.6562,19.581,271.08
1,65.008,104.956,1.8483,19.552,272.168
1,65.208,104.953,2.0,19.526,273.254
1,65.408,104.953,2.0,19.501,274.339
1,65.608,104.953,2.0,19.467,275.422
1,65.808,104.953,2.0,19.424,276.504
1,66.008,104.953,2.0,19.372,277.583
1,66.208,104.953,2.0,19.311,278.659
1,66.408,104.953,2.0,19.241,279.732
1,66.608,104.953,2.0,19.162,280.801
1,66.808,104.953,2.0,19.077,281.865
1,67.008,104.953,2.0,18.987,282.925
1,67.208,104.953,2.0,18.893,283.98
1,67.408,104.953,2.0,18.793,285.03
1,67.608,104.953,2.0,18.689,286.074
1,67.808,104.953,2.0,18.581,287.112
1,68.008,104.953,2.0,18.471,288.144
1,68.208,104.953,2.0,18.357,289.17
1,68.408,104.952,2.0,18.24,290.19
1,68.608,104.952,2.0,18.119,291.204
1,68.808,104.952,2.0,17.994,292.21
1,69.008,104.952,2.0,17.864,293.21
1,69.208,104.952,2.0,17.728,294.202
1,69.408,104.952,2.0,17.588,295.187
1,69.608,104.952,2.0,17.444,296.164
1,69.808,104.952,2.0,17.295,297.133
1,70.008,104.952,2.0,17.141,298.094
1,70.208,104.952,2.0,16.984,299.047
1,70.408,104.952,2.0,16.822,299.99
1,70.608,104.952,2.0,16.656,300.925
1,70.808,104.952,2.0,16.487,301.85
1,71.008,104.952,2.0,16.315,302.766
1,71.208,104.952,2.0,16.14,303.672
1,71.408,104.952,2.0,15.963,304.569
1,71.608,104.952,2.0,15.783,305.456
1,71.808,104.952,2.0,15.601,306.333
1,72.008,104.952,2.0,15.417,307.199
1,72.208,104.952,2.0,15.232,308.056
1,72.408,104.952,2.0,15.044,308.902
1,72.608,104.952,2.0,14.856,309.738
1,72.808,104.951,2.0,14.666,310.563
1,73.008,104.951,2.0,14.475,311.378
1,73.208,104.951,2.0,14.285,312.182
1,73.408,104.951,2.0,14.095,312.976
1,73.608,104.951,2.0,13.905,313.759
1,73.808,104.951,2.0,13.715,314.531
1,74.008,104.951,2.0,13.526,315.293
1,74.208,104.951,2.0,13.338,316.045
1,74.408,104.951,2.0,13.151,316.786
1,74.608,104.951,2.0,12.965,317.516
1,74.808,104.951,2.0,12.78,318.237
1,75.008,104.951,2.0,12.597,318.947
1,75.208,104.951,2.0,12.416,319.646
1,75.408,104.951,2.0,12.236,320.336
1,75.608,104.951,2.0,12.058,321.016
1,75.808,104.951,2.0,11.883,321.686
1,76.008,104.951,2.0,11.711,322.346
1,76.208,104.951,2.0,11.541,322.997
1,76.408,104.951,2.0,11.374,323.638
1,76.608,104.951,2.0,11.21,324.27
1,76.808,104.951,2.0,11.048,324.893
1,77.008,104.951,2.0,10.889,325.506
1,77.208,104.95,2.0,10.734,326.111
1,77.408,104.95,2.0,10.581,326.708
1,77.608,104.95,2.0,10.431,327.295
1,77.808,104.95,2.0,10.285,327.875
1,78.008,104.95,2.0,10.142,328.446
1,78.208,104.95,2.0,10.001,329.01
1,78.408,104.95,2.0,9.864,329.565
1,78.608,104.95,2.0,9.731,330.113
1,78.808,104.95,2.0,9.6,330.654
1,79.008,104.95,2.0,9.473,331.187
1,79.208,104.95,2.0,9.35,331.714
1,79.408,104.95,2.0,9.231,332.233
1,79.608,104.95,2.0,9.115,332.746
1,79.808,104.95,2.0,9.003,333.252
1,80.008,104.95,2.0,8.895,333.752
1,80.208,104.95,2.0,8.79,334.247
1,80.408,104.95,2.0,8.688,334.735
1,80.608,104.95,2.0,8.59,335.218
1,80.808,104.95,2.0,8.496,335.695
1,81.008,104.95,2.0,8.405,336.167
1,81.208,104.95,2.0,8.317,336.634
1,81.408,104.95,2.0,8.233,337.096
1,81.608,104.949,2.0,8.153,337.553
1,81.808,104.949,2.0,8.075,338.006
1,82.008,104.949,2.0,8.001,338.455
1,82.208,104.949,2.0,7.929,338.899
1,82.408,104.949,2.0,7.861,339.34
1,82.608,104.949,2.0,7.796,339.777
1,82.808,104.949,2.0,7.734,340.21
1,83.008,104.949,2.0,7.674,340.639
1,83.208,104.949,2.0,7.618,341.066
1,83.408,104.949,2.0,7.564,341.489
1,83.608,104.949,2.0,7.513,341.909
1,83.808,104.949,2.0,7.465,342.326
1,84.008,104.949,2.0,7.42,342.741
1,84.208,104.949,2.0,7.377,343.153
1,84.408,104.949,2.0,7.336,343.563
1,84.608,104.949,2.0,7.298,343.971
1,84.808,104.949,2.0,7.262,344.376
1,85.008,104.949,2.0,7.228,344.78
1,85.208,104.949,2.0,7.197,345.181
1,85.408,104.949,2.0,7.167,345.581
1,85.608,104.949,2.0,7.14,345.979
1,85.808,104.949,2.0,7.115,346.376
1,86.008,104.948,2.0,7.092,346.771
1,86.208,104.948,2.0,7.07,347.165
1,86.408,104.948,2.0,7.051,347.558
1,86.608,104.948,2.0,7.034,347.95
1,86.808,104.948,2.0,7.018,348.34
1,87.008,104.948,2.0,7.004,348.73
1,87.208,104.948,2.0,6.992,349.12
1,87.408,104.948,2.0,6.981,349.508
1,87.608,104.948,2.0,6.972,349.896
1,87.808,104.948,2.0,6.964,350.283
1,88.008,104.948,2.0,6.957,350.67
1,88.208,104.948,2.0,6.952,351.056
1,88.408,104.948,2.0,6.948,351.443
1,88.608,104.948,2.0,6.946,351.829
1,88.808,104.948,2.0,6.945,352.215
1,89.008,104.948,2.0,6.945,352.6
1,89.208,104.948,2.0,6.946,352.986
1,89.408,104.948,2.0,6.948,353.372
1,89.608,104.948,2.0,6.952,353.758
1,89.808,104.948,2.0,6.956,354.144
1,90.008,104.948,2.0,6.962,354.531
1,90.208,104.947,2.0,6.968,354.918
1,90.408,104.947,2.0,6.975,355.305
1,90.608,104.947,2.0,6.983,355.692
1,90.808,104.947,2.0,6.992,356.08
1,91.008,104.947,2.0,7.002,356.469
1,91.208,104.947,2.0,7.013,356.858
1,91.408,104.947,2.0,7.024,357.247
1,91.608,104.947,2.0,7.037,357.637
1,91.808,104.947,2.0,7.05,358.028
1,92.008,104.947,2.0,7.064,358.42
1,92.208,104.947,2.0,7.078,358.812
1,92.408,104.947,2.0,7.094,359.206
1,92.608,104.947,2.0,7.109,359.6
1,92.808,104.947,2.0,7.126,359.995
1,93.008,104.947,2.0,7.143,360.391
1,93.208,104.947,2.0,7.161,360.787
1,93.408,104.947,2.0,7.179,361.185
1,93.608,104.947,2.0,7.198,361.584
1,93.808,104.947,2.0,7.218,361.984
1,94.008,104.947,2.0,7.238,362.385
1,94.208,104.947,2.0,7.259,362.787
1,94.408,104.947,2.0,7.28,363.19
1,94.608,104.946,2.0,7.302,363.595
1,94.808,104.946,2.0,7.324,364.0
1,95.008,104.946,2.0,7.347,364.407
1,95.208,104.946,2.0,7.37,364.816
1,95.408,104.946,2.0,7.394,365.225
1,95.608,104.946,2.0,7.418,365.636
1,95.808,104.946,2.0,7.443,366.048
1,96.008,104.946,2.0,7.469,366.461
1,96.208,104.946,2.0,7.495,366.876
1,96.408,104.946,2.0,7.522,367.293
1,96.608,104.946,2.0,7.549,367.711
1,96.808,104.946,2.0,7.576,368.13
1,97.008,104.946,2.0,7.605,368.551
1,97.208,104.946,2.0,7.633,368.973
1,97.408,104.946,2.0,7.663,369.397
1,97.608,104.946,2.0,7.692,369.823
1,97.808,104.946,2.0,7.723,370.25
1,98.008,104.946,2.0,7.753,370.68
1,98.208,104.946,2.0,7.785,371.11
1,98.408,104.946,2.0,7.818,371.543
1,98.608,104.946,2.0,7.851,371.977
1,98.808,104.946,2.0,7.885,372.413
1,99.008,104.945,2.0,7.92,372.851
1,99.208,104.945,2.0,7.955,373.291
1,99.408,104.945,2.0,7.991,373.733
1,99.608,104.945,2.0,8.028,374.177
1,99.808,104.945,2.0,8.066,374.623
1,100.008,104.945,2.0,8.104,375.071
1,100.208,104.945,2.0,8.143,375.522
1,100.408,104.945,2.0,8.183,375.974
1,100.608,104.945,2.0,8.224,376.429
1,100.808,104.945,2.0,8.265,376.885
1,101.008,104.945,2.0,8.308,377.345
1,101.208,104.945,2.0,8.351,377.806
1,101.408,104.945,2.0,8.395,378.27
1,101.608,104.945,2.0,8.44,378.736
1,101.808,104.945,2.0,8.486,379.205
1,102.008,104.945,2.0,8.532,379.677
1,102.208,104.945,2.0,8.58,380.151
1,102.408,104.945,2.0,8.628,380.627
1,102.608,104.945,2.0,8.677,381.107
1,102.808,104.945,2.0,8.727,381.589
1,103.008,104.945,2.0,8.777,382.074
1,103.208,104.945,2.0,8.829,382.561
1,103.408,104.944,2.0,8.881,383.052
1,103.608,104.944,2.0,8.934,383.545
1,103.808,104.944,2.0,8.988,384.041
1,104.008,104.944,2.0,9.043,384.541
1,104.208,104.944,2.0,9.098,385.043
1,104.408,104.944,2.0,9.155,385.549
1,104.608,104.944,2.0,9.212,386.057
1,104.808,104.944,2.0,9.27,386.569
1,105.008,104.944,2.0,9.329,387.084
1,105.208,104.944,2.0,9.388,387.602
1,105.408,104.944,2.0,9.449,388.124
1,105.608,104.944,2.0,9.51,388.649
1,105.808,104.944,2.0,9.572,389.177
1,106.008,104.944,2.0,9.634,389.709
1,106.208,104.944,2.0,9.698,390.244
1,106.408,104.944,2.0,9.762,390.783
1,106.608,104.944,2.0,9.827,391.325
1,106.808,104.944,2.0,9.893,391.871
1,107.008,104.944,2.0,9.959,392.421
1,107.208,104.944,2.0,10.026,392.974
1,107.408,104.944,2.0,10.094,393.531
1,107.608,104.944,2.0,10.162,394.092
1,107.808,104.943,2.0,10.232,394.656
1,108.008,104.943,2.0,10.302,395.225
1,108.208,104.943,2.0,10.373,395.797
1,108.408,104.943,2.0,10.444,396.373
1,108.608,104.943,2.0,10.515,396.954
1,108.808,104.943,2.0,10.586,397.538
1,109.008,104.943,2.0,10.658,398.126
1,109.208,104.943,2.0,10.729,398.718
1,109.408,104.943,2.0,10.802,399.314
1,109.608,104.943,2.0,10.874,399.914
1,109.808,104.943,2.0,10.947,400.518
1,110.008,104.943,2.0,11.02,401.126
1,110.208,104.943,2.0,11.093,401.739
1,110.408,104.943,2.0,11.166,402.355
1,110.608,104.943,2.0,11.239,402.975
1,110.808,104.943,2.0,11.313,403.6
1,111.008,104.943,2.0,11.387,404.228
1,111.208,104.943,2.0,11.461,404.861
1,111.408,104.943,2.0,11.535,405.497
1,111.608,104.943,2.0,11.609,406.138
1,111.808,104.943,2.0,11.683,406.783
1,112.008,104.943,2.0,11.756,407.432
1,112.208,104.942,2.0,11.829,408.085
1,112.408,104.942,2.0,11.902,408.742
1,112.608,104.942,2.0,11.975,409.404
1,112.808,104.942,2.0,12.048,410.069
1,113.008,104.942,2.0,12.12,410.738
1,113.208,104.942,2.0,12.192,411.412
1,113.408,104.942,2.0,12.263,412.089
1,113.608,104.942,2.0,12.334,412.77
1,113.808,104.942,2.0,12.404,413.455
1,114.008,104.942,2.0,12.474,414.145
1,114.208,104.942,2.0,12.543,414.838
1,114.408,104.942,2.0,12.612,415.534
1,114.608,104.942,2.0,12.681,416.235
1,114.808,104.942,2.0,12.749,416.94
1,115.008,104.942,2.0,12.817,417.648
1,115.208,104.942,2.0,12.885,418.36
1,115.408,104.942,2.0,12.952,419.076
1,115.608,104.942,2.0,13.019,419.795
1,115.808,104.942,2.0,13.086,420.519
1,116.008,104.942,2.0,13.153,421.246
1,116.208,104.942,2.0,13.219,421.976
1,116.408,104.942,2.0,13.285,422.711
1,116.608,104.941,2.0,13.35,423.449
1,116.808,104.941,2.0,13.415,424.19
1,117.008,104.941,2.0,13.48,424.936
1,117.208,104.941,2.0,13.545,425.685
1,117.408,104.941,2.0,13.609,426.437
1,117.608,104.941,2.0,13.674,427.193
1,117.808,104.941,2.0,13.739,427.953
1,118.008,104.941,2.0,13.803,428.716
1,118.208,104.941,2.0,13.868,429.483
1,118.408,104.941,2.0,13.934,430.253
1,118.608,104.941,2.0,13.999,431.028
1,118.808,104.941,2.0,14.064,431.805
1,119.008,104.941,2.0,14.13,432.587
1,119.208,104.941,2.0,14.196,433.372
1,119.408,104.941,2.0,14.263,434.16
1,119.608,104.941,2.0,14.33,434.953
1,119.808,104.941,2.0,14.397,435.749
1,120.008,104.941,2.0,14.463,436.549
1,120.208,104.941,2.0,14.53,437.352
1,120.408,104.941,2.0,14.597,438.159
1,120.608,104.941,2.0,14.663,438.97
1,120.808,104.941,2.0,14.729,439.785
1,121.008,104.94,2.0,14.796,440.603
1,121.208,104.94,2.0,14.861,441.425
1,121.408,104.94,2.0,14.925,442.251
1,121.608,104.94,2.0,14.989,443.08
1,121.808,104.94,2.0,15.051,443.913
1,122.008,104.94,2.0,15.113,444.749
1,122.208,104.94,2.0,15.174,445.588
1,122.408,104.94,2.0,15.233,446.431
1,122.608,104.94,2.0,15.291,447.278
1,122.808,104.94,2.0,15.347,448.127
1,123.008,104.94,2.0,15.401,448.98
1,123.208,104.94,2.0,15.455,449.835
1,123.408,104.94,2.0,15.506,450.694
1,123.608,104.94,2.0,15.555,451.555
1,123.808,104.94,2.0,15.602,452.42
1,124.008,104.94,2.0,15.646,453.286
1,124.208,104.94,2.0,15.688,454.156
1,124.408,104.94,2.0,15.728,455.027
1,124.608,104.94,2.0,15.764,455.901
1,124.808,104.94,2.0,15.798,456.777
1,125.008,104.94,2.0,15.827,457.654
1,125.208,104.94,2.0,15.853,458.534
1,125.408,104.939,2.0,15.875,459.414
1,125.608,104.939,2.0,15.894,460.296
1,125.808,104.939,2.0,15.909,461.179
1,126.008,104.939,2.0,15.921,462.063
