lap,time_s,voltage_V,current_A,speed_kmh,distance_m
1,425.608,104.769,3.3128,19.252,2257.728
1,425.808,104.77,3.2373,19.258,2258.798
1,426.008,104.771,3.2183,19.264,2259.868
1,426.208,104.771,3.1742,19.27,2260.938
1,426.408,104.772,3.0927,19.276,2262.009
1,426.608,104.773,3.0742,19.282,2263.08
1,426.808,104.773,3.0341,19.288,2264.151
1,427.008,104.774,3.0035,19.295,2265.223
1,427.208,104.775,2.8953,19.302,2266.295
1,427.408,104.776,2.9126,19.308,2267.368
1,427.608,104.776,2.8363,19.315,2268.441
1,427.808,104.777,2.7984,19.322,2269.514
1,428.008,104.778,2.7473,19.33,2270.588
1,428.208,104.779,2.6443,19.34,2271.662
1,428.408,104.78,2.6232,19.349,2272.736
1,428.608,104.781,2.5568,19.357,2273.812
1,428.808,104.782,2.4656,19.364,2274.887
1,429.008,104.783,2.4725,19.37,2275.963
1,429.208,104.784,2.401,19.375,2277.039
1,429.408,104.784,2.349,19.381,2278.116
1,429.608,104.785,2.3098,19.386,2279.193
1,429.808,104.785,2.2684,19.391,2280.27
1,430.008,104.786,2.2564,19.396,2281.347
1,430.208,104.787,2.1894,19.401,2282.425
1,430.408,104.787,2.124,19.406,2283.503
1,430.608,104.788,2.1028,19.411,2284.581
1,430.808,104.788,2.1085,19.416,2285.66
1,431.008,104.789,2.0388,19.421,2286.739
1,431.208,104.789,2.0455,19.425,2287.818
1,431.408,104.79,2.0329,19.43,2288.897
1,431.608,104.791,1.976,19.434,2289.977
1,431.808,104.791,1.9647,19.438,2291.056
1,432.008,104.791,1.9327,19.442,2292.136
1,432.208,104.792,1.9055,19.446,2293.217
1,432.408,104.792,1.8473,19.449,2294.297
1,432.608,104.793,1.8312,19.452,2295.378
1,432.808,104.793,1.792,19.455,2296.458
1,433.008,104.793,1.7969,19.458,2297.539
1,433.208,104.794,1.7476,19.46,2298.62
1,433.408,104.794,1.7546,19.462,2299.702
1,433.608,104.794,1.7228,19.464,2300.783
1,433.808,104.794,1.6978,19.465,2301.864
1,434.008,104.794,1.6738,19.466,2302.946
1,434.208,104.794,1.7016,19.467,2304.027
1,434.408,104.794,1.7461,19.468,2305.109
1,434.608,104.794,1.7344,19.468,2306.19
1,434.808,104.794,1.6897,19.467,2307.272
1,435.008,104.794,1.691,19.467,2308.353
1,435.208,104.794,1.6697,19.466,2309.435
1,435.408,104.794,1.6711,19.465,2310.516
1,435.608,104.794,1.7141,19.463,2311.597
1,435.808,104.793,1.7367,19.462,2312.679
1,436.008,104.793,1.781,19.46,2313.76
1,436.208,104.793,1.7623,19.457,2314.841
1,436.408,104.793,1.7391,19.455,2315.922
1,436.608,104.792,1.7707,19.452,2317.003
1,436.808,104.792,1.7774,19.45,2318.083
1,437.008,104.791,1.8349,19.447,2319.164
1,437.208,104.791,1.9038,19.444,2320.244
1,437.408,104.791,1.9133,19.44,2321.324
1,437.608,104.79,1.8913,19.437,2322.404
1,437.808,104.79,1.9494,19.433,2323.484
1,438.008,104.789,1.9551,19.43,2324.563
1,438.208,104.789,1.9481,19.426,2325.643
1,438.408,104.788,2.0091,19.422,2326.722
1,438.608,104.788,2.0323,19.418,2327.801
1,438.808,104.787,2.0539,19.414,2328.879
1,439.008,104.786,2.0568,19.41,2329.958
1,439.208,104.786,2.1613,19.406,2331.036
1,439.408,104.785,2.1622,19.402,2332.114
1,439.608,104.785,2.1925,19.397,2333.192
1,439.808,104.784,2.2249,19.393,2334.269
1,440.008,104.783,2.3145,19.389,2335.346
1,440.208,104.783,2.3066,19.384,2336.423
1,440.408,104.782,2.3007,19.38,2337.5
1,440.608,104.782,2.343,19.375,2338.577
1,440.808,104.781,2.3648,19.371,2339.653
1,441.008,104.78,2.4314,19.366,2340.729
1,441.208,104.78,2.433,19.362,2341.805
1,441.408,104.779,2.5073,19.359,2342.88
1,441.608,104.779,2.5332,19.357,2343.956
1,441.808,104.779,2.5409,19.355,2345.031
1,442.008,104.778,2.529,19.355,2346.106
1,442.208,104.778,2.5479,19.355,2347.182
1,442.408,104.778,2.5404,19.354,2348.257
1,442.608,104.778,2.5443,19.354,2349.332
1,442.808,104.778,2.5276,19.353,2350.407
1,443.008,104.778,2.5106,19.351,2351.483
1,443.208,104.777,2.546,19.347,2352.558
1,443.408,104.777,2.6412,19.342,2353.632
1,443.608,104.776,2.661,19.337,2354.707
1,443.808,104.775,2.6769,19.332,2355.781
1,444.008,104.775,2.7005,19.328,2356.855
1,444.208,104.774,2.7379,19.323,2357.928
1,444.408,104.773,2.7853,19.318,2359.002
1,444.608,104.773,2.8265,19.313,2360.075
1,444.808,104.772,2.8767,19.308,2361.147
1,445.008,104.771,2.874,19.303,2362.22
1,445.208,104.771,2.9133,19.298,2363.292
1,445.408,104.77,2.9622,19.293,2364.364
1,445.608,104.769,3.0077,19.289,2365.436
1,445.808,104.769,3.0079,19.284,2366.507
1,446.008,104.768,3.0532,19.28,2367.579
1,446.208,104.767,3.0722,19.275,2368.65
1,446.408,104.767,3.1119,19.271,2369.72
1,446.608,104.766,3.1514,19.267,2370.791
1,446.808,104.766,3.2005,19.263,2371.861
1,447.008,104.765,3.2039,19.26,2372.931
1,447.208,104.764,3.2334,19.256,2374.001
1,447.408,104.764,3.1999,19.253,2375.071
1,447.608,104.764,3.266,19.25,2376.14
1,447.808,104.763,3.2778,19.248,2377.21
1,448.008,104.763,3.3039,19.245,2378.279
1,448.208,104.762,3.3598,19.243,2379.348
1,448.408,104.762,3.3231,19.242,2380.417
1,448.608,104.762,3.3466,19.24,2381.486
1,448.808,104.762,3.3381,19.239,2382.555
1,449.008,104.761,3.3616,19.239,2383.624
1,449.208,104.761,3.4026,19.238,2384.693
1,449.408,104.761,3.355,19.238,2385.761
1,449.608,104.761,3.3989,19.238,2386.83
1,449.808,104.761,3.3507,19.239,2387.899
1,450.008,104.761,3.3316,19.24,2388.968
1,450.208,104.761,3.4093,19.241,2390.037
1,450.408,104.761,3.3743,19.243,2391.106
1,450.608,104.761,3.3394,19.244,2392.175
1,450.808,104.762,3.3077,19.246,2393.244
1,451.008,104.762,3.3318,19.249,2394.313
1,451.208,104.762,3.2699,19.251,2395.383
1,451.408,104.762,3.2641,19.254,2396.452
1,451.608,104.763,3.2308,19.256,2397.522
1,451.808,104.763,3.216,19.259,2398.592
1,452.008,104.763,3.2058,19.263,2399.662
1,452.208,104.763,3.2138,19.266,2400.732
1,452.408,104.764,3.1515,19.269,2401.803
1,452.608,104.764,3.149,19.273,2402.873
1,452.808,104.765,3.0996,19.277,2403.944
1,453.008,104.765,3.11,19.282,2405.015
1,453.208,104.766,3.0141,19.287,2406.086
1,453.408,104.766,3.0047,19.292,2407.158
1,453.608,104.767,2.9622,19.298,2408.23
1,453.808,104.768,2.9044,19.303,2409.302
1,454.008,104.768,2.8772,19.309,2410.375
1,454.208,104.769,2.8586,19.316,2411.448
1,454.408,104.77,2.7435,19.322,2412.521
1,454.608,104.77,2.7067,19.329,2413.595
1,454.808,104.771,2.6887,19.336,2414.669
1,455.008,104.772,2.6338,19.344,2415.743
1,455.208,104.773,2.6,19.351,2416.818
1,455.408,104.774,2.5208,19.359,2417.893
1,455.608,104.775,2.4188,19.368,2418.969
1,455.808,104.776,2.3946,19.376,2420.045
1,456.008,104.777,2.3648,19.385,2421.122
1,456.208,104.778,2.238,19.393,2422.199
1,456.408,104.779,2.2033,19.401,2423.277
1,456.608,104.78,2.1423,19.407,2424.355
1,456.808,104.781,2.1158,19.413,2425.433
1,457.008,104.781,2.086,19.418,2426.512
1,457.208,104.782,2.0337,19.424,2427.591
1,457.408,104.782,1.9637,19.429,2428.67
1,457.608,104.783,1.9303,19.434,2429.75
1,457.808,104.784,1.9184,19.44,2430.829
1,458.008,104.784,1.9098,19.445,2431.91
1,458.208,104.785,1.8168,19.45,2432.99
1,458.408,104.786,1.7948,19.456,2434.071
1,458.608,104.786,1.7511,19.461,2435.152
1,458.808,104.787,1.7563,19.466,2436.233
1,459.008,104.787,1.705,19.471,2437.315
1,459.208,104.788,1.6984,19.476,2438.396
1,459.408,104.789,1.6136,19.481,2439.479
1,459.608,104.789,1.6066,19.486,2440.561
1,459.808,104.79,1.5421,19.491,2441.644
1,460.008,104.79,1.4897,19.496,2442.727
1,460.208,104.791,1.4724,19.5,2443.81
1,460.408,104.791,1.4029,19.505,2444.893
1,460.608,104.792,1.348,19.509,2445.977
1,460.808,104.793,1.3635,19.514,2447.061
1,461.008,104.793,1.3379,19.518,2448.145
1,461.208,104.794,1.3356,19.523,2449.23
1,461.408,104.794,1.2806,19.527,2450.315
1,461.608,104.795,1.2744,19.531,2451.399
1,461.808,104.795,1.2344,19.535,2452.485
1,462.008,104.796,1.2057,19.539,2453.57
1,462.208,104.796,1.1418,19.543,2454.656
1,462.408,104.796,1.1392,19.547,2455.741
1,462.608,104.797,1.0446,19.55,2456.827
1,462.808,104.797,1.0858,19.554,2457.914
1,463.008,104.798,1.054,19.557,2459.0
1,463.208,104.798,1.0622,19.56,2460.087
1,463.408,104.798,0.9909,19.564,2461.173
1,463.608,104.799,1.0433,19.567,2462.26
1,463.808,104.799,0.9571,19.569,2463.348
1,464.008,104.799,0.9532,19.572,2464.435
1,464.208,104.8,0.9239,19.574,2465.522
1,464.408,104.8,0.929,19.576,2466.61
1,464.608,104.8,0.8872,19.578,2467.697
1,464.808,104.8,0.9082,19.58,2468.785
1,465.008,104.801,0.8787,19.581,2469.873
1,465.208,104.801,0.8665,19.582,2470.961
1,465.408,104.801,0.8589,19.582,2472.049
1,465.608,104.801,0.8382,19.583,2473.136
1,465.808,104.801,0.9048,19.583,2474.224
1,466.008,104.801,0.9086,19.582,2475.312
1,466.208,104.801,0.9335,19.582,2476.4
1,466.408,104.801,0.867,19.581,2477.488
1,466.608,104.8,0.8735,19.579,2478.576
1,466.808,104.8,0.891,19.578,2479.664
1,467.008,104.8,0.9439,19.576,2480.751
1,467.208,104.8,0.965,19.574,2481.839
1,467.408,104.799,0.9505,19.571,2482.926
1,467.608,104.799,0.9578,19.568,2484.013
1,467.808,104.798,0.9865,19.564,2485.1
1,468.008,104.798,1.0009,19.56,2486.187
1,468.208,104.797,1.016,19.555,2487.273
1,468.408,104.797,1.0673,19.551,2488.36
1,468.608,104.796,1.1453,19.546,2489.446
1,468.808,104.795,1.1279,19.54,2490.531
1,469.008,104.795,1.1631,19.535,2491.617
1,469.208,104.794,1.2154,19.529,2492.702
1,469.408,104.793,1.2992,19.523,2493.787
1,469.608,104.792,1.3422,19.517,2494.871
1,469.808,104.792,1.3275,19.511,2495.955
1,470.008,104.791,1.4378,19.505,2497.039
1,470.208,104.79,1.4536,19.499,2498.123
1,470.408,104.789,1.553,19.493,2499.206
1,470.608,104.788,1.5436,19.487,2500.289
1,470.808,104.788,1.5562,19.481,2501.371
1,471.008,104.787,1.646,19.475,2502.453
1,471.208,104.786,1.6487,19.469,2503.535
1,471.408,104.785,1.6969,19.463,2504.616
1,471.608,104.784,1.7286,19.457,2505.697
1,471.808,104.784,1.8101,19.452,2506.778
1,472.008,104.783,1.8226,19.447,2507.859
1,472.208,104.782,1.9004,19.442,2508.939
1,472.408,104.782,1.9086,19.437,2510.019
1,472.608,104.781,1.957,19.432,2511.099
1,472.808,104.78,1.9877,19.428,2512.178
1,473.008,104.78,2.0192,19.423,2513.257
1,473.208,104.779,2.0581,19.419,2514.336
1,473.408,104.779,2.0813,19.416,2515.415
1,473.608,104.778,2.0941,19.412,2516.493
1,473.808,104.778,2.1319,19.409,2517.572
1,474.008,104.777,2.1727,19.406,2518.65
1,474.208,104.777,2.1857,19.404,2519.728
1,474.408,104.777,2.1709,19.401,2520.806
1,474.608,104.776,2.2136,19.399,2521.884
1,474.808,104.776,2.2428,19.397,2522.961
1,475.008,104.776,2.2403,19.395,2524.039
1,475.208,104.775,2.2405,19.394,2525.117
1,475.408,104.775,2.203,19.393,2526.194
1,475.608,104.775,2.2386,19.392,2527.271
1,475.808,104.775,2.2638,19.391,2528.349
1,476.008,104.775,2.2821,19.39,2529.426
1,476.208,104.775,2.2767,19.39,2530.503
1,476.408,104.774,2.2212,19.39,2531.58
1,476.608,104.774,2.2723,19.39,2532.658
1,476.808,104.774,2.2949,19.391,2533.735
1,477.008,104.774,2.2657,19.391,2534.812
1,477.208,104.774,2.2367,19.392,2535.889
1,477.408,104.775,2.2139,19.393,2536.967
1,477.608,104.775,2.2331,19.395,2538.044
1,477.808,104.775,2.1915,19.396,2539.122
1,478.008,104.775,2.2697,19.398,2540.199
1,478.208,104.775,2.2087,19.4,2541.277
1,478.408,104.775,2.2061,19.403,2542.355
1,478.608,104.776,2.164,19.405,2543.433
1,478.808,104.776,2.1757,19.408,2544.511
1,479.008,104.776,2.1356,19.412,2545.589
1,479.208,104.777,2.0995,19.415,2546.668
1,479.408,104.777,2.0768,19.419,2547.747
1,479.608,104.778,2.0419,19.423,2548.826
1,479.808,104.778,2.002,19.428,2549.905
1,480.008,104.779,1.9844,19.432,2550.984
1,480.208,104.779,1.9592,19.437,2552.064
1,480.408,104.78,1.8846,19.442,2553.144
1,480.608,104.78,1.8789,19.448,2554.224
1,480.808,104.781,1.8437,19.454,2555.305
1,481.008,104.782,1.8266,19.46,2556.386
1,481.208,104.783,1.7844,19.466,2557.467
1,481.408,104.783,1.688,19.472,2558.549
1,481.608,104.784,1.6491,19.479,2559.631
1,481.808,104.785,1.5934,19.485,2560.713
1,482.008,104.786,1.5268,19.492,2561.796
1,482.208,104.787,1.4576,19.499,2562.879
1,482.408,104.787,1.4341,19.506,2563.962
1,482.608,104.788,1.3823,19.513,2565.046
1,482.808,104.789,1.3327,19.52,2566.13
1,483.008,104.79,1.2779,19.527,2567.215
1,483.208,104.791,1.2035,19.534,2568.3
1,483.408,104.792,1.1996,19.541,2569.385
1,483.608,104.793,1.1753,19.548,2570.471
1,483.808,104.793,1.0827,19.555,2571.557
1,484.008,104.794,1.042,19.561,2572.644
1,484.208,104.795,0.9935,19.568,2573.731
1,484.408,104.796,0.9655,19.574,2574.818
1,484.608,104.796,0.8942,19.579,2575.906
1,484.808,104.797,0.866,19.585,2576.994
1,485.008,104.798,0.8289,19.59,2578.082
1,485.208,104.798,0.7859,19.594,2579.17
1,485.408,104.799,0.7558,19.598,2580.259
1,485.608,104.799,0.6955,19.602,2581.348
1,485.808,104.8,0.7091,19.607,2582.437
1,486.008,104.801,0.6899,19.614,2583.526
1,486.208,104.801,0.6569,19.621,2584.616
1,486.408,104.802,0.5532,19.629,2585.707
1,486.608,104.803,0.4568,19.637,2586.797
1,486.808,104.804,0.4548,19.645,2587.888
1,487.008,104.805,0.3877,19.652,2588.98
1,487.208,104.806,0.3141,19.658,2590.072
1,487.408,104.812,0.0,19.662,2591.164
1,487.608,104.811,0.0,19.665,2592.257
1,487.808,104.811,0.0,19.666,2593.349
1,488.008,104.812,0.0,19.664,2594.442
1,488.208,104.812,0.0,19.66,2595.534
1,488.408,104.806,0.3204,19.653,2596.626
1,488.608,104.805,0.4527,19.642,2597.718
1,488.808,104.803,0.5213,19.628,2598.808
1,489.008,104.801,0.6207,19.61,2599.898
1,489.208,104.799,0.7884,19.589,2600.987
1,489.408,104.797,0.8915,19.575,2602.075
1,489.608,104.795,0.9446,19.564,2603.162
1,489.808,104.794,1.0089,19.555,2604.249
1,490.008,104.793,1.1236,19.547,2605.335
1,490.208,104.792,1.1489,19.539,2606.421
1,490.408,104.791,1.2382,19.531,2607.506
1,490.608,104.79,1.2684,19.523,2608.591
1,490.808,104.789,1.2815,19.515,2609.675
1,491.008,104.787,1.3956,19.507,2610.759
1,491.208,104.786,1.4453,19.499,2611.843
1,491.408,104.785,1.447,19.49,2612.926
1,491.608,104.784,1.5327,19.481,2614.008
1,491.808,104.783,1.6068,19.472,2615.09
1,492.008,104.782,1.6922,19.463,2616.172
1,492.208,104.781,1.7552,19.454,2617.253
1,492.408,104.779,1.8307,19.444,2618.333
1,492.608,104.778,1.9268,19.434,2619.413
1,492.808,104.777,1.9845,19.424,2620.493
1,493.008,104.775,2.0746,19.413,2621.572
1,493.208,104.774,2.1287,19.402,2622.65
1,493.408,104.773,2.2166,19.391,2623.727
1,493.608,104.771,2.2929,19.38,2624.804
1,493.808,104.77,2.3812,19.369,2625.881
1,494.008,104.768,2.4666,19.357,2626.956
1,494.208,104.766,2.5446,19.345,2628.031
1,494.408,104.765,2.6224,19.333,2629.106
1,494.608,104.763,2.7145,19.321,2630.18
1,494.808,104.762,2.8434,19.308,2631.253
1,495.008,104.76,2.9065,19.295,2632.325
1,495.208,104.758,2.9972,19.283,2633.397
1,495.408,104.757,3.0862,19.27,2634.467
1,495.608,104.755,3.2219,19.257,2635.538
1,495.808,104.753,3.2787,19.244,2636.607
1,496.008,104.752,3.3925,19.231,2637.676
1,496.208,104.75,3.4463,19.218,2638.744
1,496.408,104.748,3.5383,19.205,2639.811
1,496.608,104.746,3.7043,19.193,2640.878
1,496.808,104.745,3.7711,19.18,2641.944
1,497.008,104.743,3.8695,19.168,2643.009
1,497.208,104.741,3.9626,19.155,2644.073
1,497.408,104.74,3.9881,19.143,2645.137
1,497.608,104.738,4.0884,19.132,2646.2
1,497.808,104.737,4.2017,19.12,2647.263
1,498.008,104.735,4.2896,19.109,2648.325
1,498.208,104.734,4.3688,19.098,2649.386
1,498.408,104.732,4.4053,19.088,2650.447
1,498.608,104.731,4.5653,19.078,2651.507
1,498.808,104.73,4.5952,19.068,2652.567
1,499.008,104.728,4.6349,19.059,2653.626
1,499.208,104.727,4.7328,19.051,2654.684
1,499.408,104.726,4.7743,19.043,2655.743
1,499.608,104.725,4.837,19.035,2656.8
1,499.808,104.724,4.8297,19.028,2657.858
1,500.008,104.723,4.9753,19.022,2658.915
1,500.208,104.722,4.9745,19.016,2659.971
1,500.408,104.721,4.9985,19.011,2661.028
1,500.608,104.721,5.0583,19.007,2662.084
1,500.808,104.72,5.0409,19.003,2663.139
1,501.008,104.719,5.078,19.001,2664.195
1,501.208,104.719,5.1275,18.998,2665.251
1,501.408,104.719,5.1083,18.997,2666.306
1,501.608,104.718,5.1089,18.996,2667.361
1,501.808,104.718,5.1472,18.995,2668.417
1,502.008,104.718,5.1253,18.996,2669.472
1,502.208,104.718,5.1644,18.997,2670.527
1,502.408,104.718,5.1552,18.998,2671.583
1,502.608,104.718,5.1357,19.001,2672.638
1,502.808,104.718,5.1437,19.003,2673.694
1,503.008,104.719,5.0641,19.007,2674.75
1,503.208,104.719,5.0501,19.01,2675.806
1,503.408,104.719,5.0333,19.014,2676.862
1,503.608,104.72,4.9912,19.019,2677.918
1,503.808,104.72,4.9919,19.024,2678.975
1,504.008,104.721,4.9056,19.029,2680.032
1,504.208,104.721,4.9063,19.034,2681.09
1,504.408,104.722,4.8528,19.04,2682.147
1,504.608,104.723,4.7742,19.046,2683.205
1,504.808,104.723,4.7398,19.052,2684.263
1,505.008,104.724,4.7459,19.057,2685.322
1,505.208,104.725,4.6815,19.063,2686.381
1,505.408,104.725,4.6512,19.069,2687.44
1,505.608,104.726,4.5825,19.075,2688.5
1,505.808,104.726,4.538,19.081,2689.56
1,506.008,104.727,4.5152,19.087,2690.62
1,506.208,104.728,4.4613,19.092,2691.68
1,506.408,104.728,4.4177,19.098,2692.741
1,506.608,104.729,4.3436,19.103,2693.802
1,506.808,104.729,4.3682,19.108,2694.864
1,507.008,104.73,4.2997,19.113,2695.925
1,507.208,104.731,4.3062,19.118,2696.987
1,507.408,104.731,4.2268,19.124,2698.05
1,507.608,104.732,4.1781,19.129,2699.112
1,507.808,104.732,4.1642,19.134,2700.175
1,508.008,104.733,4.1203,19.139,2701.238
1,508.208,104.733,4.0852,19.144,2702.302
1,508.408,104.734,4.0753,19.149,2703.365
1,508.608,104.734,4.0021,19.154,2704.429
1,508.808,104.735,3.9878,19.159,2705.493
1,509.008,104.736,3.9313,19.165,2706.558
1,509.208,104.736,3.8932,19.171,2707.623
1,509.408,104.737,3.8434,19.177,2708.688
1,509.608,104.738,3.8231,19.183,2709.754
1,509.808,104.738,3.7466,19.189,2710.82
1,510.008,104.739,3.7389,19.196,2711.886
1,510.208,104.74,3.665,19.202,2712.952
1,510.408,104.74,3.6201,19.209,2714.019
1,510.608,104.741,3.577,19.216,2715.087
1,510.808,104.742,3.5348,19.224,2716.155
1,511.008,104.743,3.434,19.231,2717.223
1,511.208,104.744,3.414,19.239,2718.291
1,511.408,104.745,3.3598,19.247,2719.36
1,511.608,104.746,3.2684,19.255,2720.43
1,511.808,104.747,3.2138,19.263,2721.5
1,512.008,104.748,3.1711,19.271,2722.57
1,512.208,104.749,3.1122,19.279,2723.641
1,512.408,104.75,3.057,19.288,2724.712
1,512.608,104.751,2.9946,19.296,2725.784
1,512.808,104.751,2.9491,19.304,2726.856
1,513.008,104.752,2.8721,19.311,2727.929
1,513.208,104.753,2.808,19.319,2729.002
1,513.408,104.754,2.7208,19.327,2730.076
1,513.608,104.755,2.691,19.334,2731.149
1,513.808,104.756,2.6467,19.341,2732.224
1,514.008,104.757,2.626,19.347,2733.298
1,514.208,104.757,2.579,19.353,2734.373
1,514.408,104.758,2.5303,19.359,2735.449
1,514.608,104.759,2.5271,19.365,2736.525
1,514.808,104.759,2.4459,19.37,2737.6
1,515.008,104.76,2.371,19.375,2738.677
1,515.208,104.761,2.3566,19.379,2739.753
1,515.408,104.761,2.3284,19.383,2740.83
1,515.608,104.761,2.259,19.387,2741.907
1,515.808,104.762,2.2818,19.39,2742.984
1,516.008,104.762,2.25,19.392,2744.061
1,516.208,104.762,2.2349,19.394,2745.139
1,516.408,104.762,2.2022,19.396,2746.216
1,516.608,104.763,2.2158,19.398,2747.294
1,516.808,104.763,2.2296,19.399,2748.372
1,517.008,104.763,2.2206,19.399,2749.449
1,517.208,104.763,2.2057,19.4,2750.527
1,517.408,104.763,2.216,19.4,2751.605
1,517.608,104.763,2.1846,19.399,2752.682
1,517.808,104.763,2.1929,19.399,2753.76
1,518.008,104.762,2.224,19.398,2754.838
1,518.208,104.762,2.1953,19.397,2755.916
1,518.408,104.762,2.24,19.396,2756.993
1,518.608,104.762,2.266,19.394,2758.071
1,518.808,104.762,2.2452,19.393,2759.148
1,519.008,104.761,2.2626,19.391,2760.225
1,519.208,104.761,2.2724,19.39,2761.303
1,519.408,104.761,2.2927,19.388,2762.38
1,519.608,104.761,2.2594,19.386,2763.457
1,519.808,104.76,2.2992,19.385,2764.534
1,520.008,104.76,2.2866,19.383,2765.611
1,520.208,104.76,2.3017,19.382,2766.687
1,520.408,104.76,2.309,19.38,2767.764
1,520.608,104.759,2.3737,19.379,2768.841
1,520.808,104.759,2.3558,19.378,2769.917
1,521.008,104.759,2.3769,19.377,2770.994
1,521.208,104.759,2.404,19.376,2772.07
1,521.408,104.759,2.3537,19.375,2773.147
1,521.608,104.758,2.3415,19.374,2774.223
1,521.808,104.758,2.3793,19.374,2775.299
1,522.008,104.758,2.4035,19.373,2776.376
1,522.208,104.758,2.363,19.373,2777.452
1,522.408,104.758,2.3832,19.373,2778.528
1,522.608,104.758,2.4014,19.373,2779.605
1,522.808,104.758,2.3869,19.373,2780.681
1,523.008,104.758,2.3841,19.373,2781.757
1,523.208,104.758,2.3929,19.373,2782.833
1,523.408,104.758,2.3857,19.373,2783.91
1,523.608,104.758,2.3512,19.374,2784.986
1,523.808,104.758,2.3995,19.374,2786.062
1,524.008,104.758,2.3849,19.374,2787.139
1,524.208,104.758,2.4016,19.375,2788.215
1,524.408,104.758,2.3987,19.375,2789.291
1,524.608,104.758,2.4292,19.375,2790.368
1,524.808,104.758,2.3786,19.375,2791.444
1,525.008,104.758,2.3756,19.375,2792.521
1,525.208,104.758,2.4008,19.375,2793.597
1,525.408,104.757,2.347,19.375,2794.673
1,525.608,104.757,2.3241,19.374,2795.75
1,525.808,104.757,2.3337,19.374,2796.826
1,526.008,104.757,2.3671,19.373,2797.902
1,526.208,104.757,2.3758,19.373,2798.979
1,526.408,104.757,2.4414,19.372,2800.055
1,526.608,104.757,2.4206,19.37,2801.131
1,526.808,104.756,2.4358,19.369,2802.207
1,527.008,104.756,2.4609,19.368,2803.283
1,527.208,104.756,2.4058,19.366,2804.359
1,527.408,104.756,2.4496,19.364,2805.435
1,527.608,104.755,2.4534,19.362,2806.511
1,527.808,104.755,2.482,19.359,2807.586
1,528.008,104.755,2.5131,19.356,2808.662
1,528.208,104.754,2.5323,19.353,2809.737
1,528.408,104.754,2.5459,19.35,2810.812
1,528.608,104.753,2.6109,19.347,2811.887
1,528.808,104.753,2.6529,19.343,2812.962
1,529.008,104.752,2.6561,19.339,2814.036
1,529.208,104.752,2.6368,19.335,2815.11
1,529.408,104.751,2.7034,19.33,2816.184
1,529.608,104.75,2.7588,19.325,2817.258
1,529.808,104.75,2.7364,19.32,2818.332
1,530.008,104.749,2.7998,19.315,2819.405
1,530.208,104.748,2.8523,19.309,2820.478
1,530.408,104.747,2.8283,19.303,2821.55
1,530.608,104.747,2.9097,19.297,2822.623
1,530.808,104.746,2.9663,19.291,2823.694
1,531.008,104.745,3.023,19.285,2824.766
1,531.208,104.744,3.0509,19.278,2825.837
1,531.408,104.743,3.1192,19.271,2826.908
1,531.608,104.742,3.1652,19.264,2827.978
1,531.808,104.741,3.2352,19.258,2829.048
1,532.008,104.74,3.2509,19.251,2830.118
1,532.208,104.739,3.3569,19.244,2831.187
1,532.408,104.738,3.3547,19.237,2832.256
1,532.608,104.737,3.4106,19.23,2833.325
1,532.808,104.736,3.4545,19.223,2834.393
1,533.008,104.735,3.5043,19.216,2835.461
1,533.208,104.735,3.5666,19.21,2836.528
1,533.408,104.734,3.6058,19.205,2837.595
1,533.608,104.733,3.5995,19.201,2838.662
1,533.808,104.733,3.6387,19.198,2839.729
1,534.008,104.732,3.6587,19.197,2840.795
1,534.208,104.732,3.7033,19.196,2841.862
1,534.408,104.732,3.7112,19.195,2842.928
1,534.608,104.732,3.7289,19.194,2843.994
1,534.808,104.731,3.727,19.193,2845.061
1,535.008,104.731,3.7277,19.192,2846.127
1,535.208,104.731,3.6929,19.192,2847.193
1,535.408,104.731,3.6981,19.191,2848.259
1,535.608,104.731,3.7175,19.19,2849.326
1,535.808,104.731,3.7702,19.19,2850.392
1,536.008,104.73,3.7511,19.189,2851.458
1,536.208,104.73,3.7367,19.189,2852.524
1,536.408,104.73,3.7061,19.188,2853.59
1,536.608,104.73,3.7786,19.188,2854.656
1,536.808,104.73,3.7256,19.188,2855.722
1,537.008,104.73,3.7538,19.187,2856.788
1,537.208,104.73,3.7487,19.187,2857.854
1,537.408,104.729,3.7468,19.187,2858.92
1,537.608,104.729,3.7579,19.186,2859.986
1,537.808,104.729,3.7324,19.186,2861.051
1,538.008,104.729,3.7665,19.186,2862.117
1,538.208,104.729,3.7628,19.186,2863.183
1,538.408,104.729,3.7872,19.185,2864.249
1,538.608,104.729,3.7882,19.185,2865.315
1,538.808,104.729,3.763,19.185,2866.381
1,539.008,104.729,3.7918,19.185,2867.447
1,539.208,104.729,3.7499,19.185,2868.512
1,539.408,104.728,3.7696,19.185,2869.578
1,539.608,104.728,3.7715,19.185,2870.644
1,539.808,104.728,3.764,19.185,2871.71
1,540.008,104.728,3.7765,19.185,2872.776
1,540.208,104.728,3.8113,19.185,2873.842
1,540.408,104.728,3.7688,19.186,2874.908
1,540.608,104.728,3.7603,19.186,2875.973
1,540.808,104.728,3.7821,19.186,2877.039
1,541.008,104.728,3.7654,19.187,2878.105
1,541.208,104.728,3.7677,19.187,2879.171
1,541.408,104.728,3.7374,19.188,2880.237
1,541.608,104.728,3.7313,19.189,2881.303
1,541.808,104.728,3.7621,19.189,2882.369
1,542.008,104.728,3.7246,19.191,2883.435
1,542.208,104.728,3.7436,19.192,2884.501
1,542.408,104.728,3.7251,19.193,2885.568
