lap,time_s,voltage_V,current_A,speed_kmh,distance_m
1,8.808,79.784,12.0,19.462,24.203
1,9.008,79.784,12.0,19.8,25.284
1,9.208,79.783,12.0,20.133,26.384
1,9.408,79.783,12.0,20.461,27.502
1,9.608,79.783,12.0,20.785,28.639
1,9.808,79.782,12.0,21.105,29.794
1,10.008,79.782,12.0,21.421,30.966
1,10.208,79.782,12.0,21.734,32.156
1,10.408,79.782,12.0,22.044,33.364
1,10.608,79.781,12.0,22.351,34.589
1,10.808,79.781,12.0,22.656,35.83
1,11.008,79.781,12.0,22.959,37.089
1,11.208,79.781,12.0,23.26,38.364
1,11.408,79.78,12.0,23.559,39.657
1,11.608,79.78,12.0,23.856,40.965
1,11.808,79.78,12.0,24.152,42.291
1,12.008,79.779,12.0,24.447,43.633
1,12.208,79.779,12.0,24.741,44.991
1,12.408,79.779,12.0,25.034,46.365
1,12.608,79.779,12.0,25.326,47.756
1,12.808,79.778,12.0,25.617,49.163
1,13.008,79.778,12.0,25.908,50.586
1,13.208,79.987,0.0,26.197,52.026
1,13.408,79.987,0.0,26.098,53.481
1,13.608,79.987,0.0,26.004,54.931
1,13.808,79.987,0.0,25.913,56.376
1,14.008,79.987,0.0,25.827,57.815
1,14.208,79.987,0.0,25.744,59.25
1,14.408,79.987,0.0,25.665,60.68
1,14.608,79.987,0.0,25.592,62.106
1,14.808,79.987,0.0,25.528,63.528
1,15.008,79.987,0.0,25.473,64.946
1,15.208,79.987,0.0,25.427,66.361
1,15.408,79.987,0.0,25.387,67.774
1,15.608,79.987,0.0,25.354,69.184
1,15.808,79.987,0.0,25.328,70.593
1,16.008,79.987,0.0,25.305,72.0
1,16.208,79.987,0.0,25.283,73.406
1,16.408,79.987,0.0,25.261,74.81
1,16.608,79.987,0.0,25.24,76.214
1,16.808,79.987,0.0,25.218,77.616
1,17.008,79.987,0.0,25.196,79.017
1,17.208,79.987,0.0,25.174,80.417
1,17.408,79.987,0.0,25.15,81.815
1,17.608,79.987,0.0,25.126,83.213
1,17.808,79.987,0.0,25.1,84.608
1,18.008,79.987,0.0,25.073,86.003
1,18.208,79.987,0.0,25.044,87.396
1,18.408,79.987,0.0,25.013,88.787
1,18.608,79.987,0.0,24.979,90.177
1,18.808,79.987,0.0,24.942,91.564
1,19.008,79.987,0.0,24.902,92.95
1,19.208,79.987,0.0,24.859,94.334
1,19.408,79.987,0.0,24.812,95.715
1,19.608,79.987,0.0,24.761,97.093
1,19.808,79.987,0.0,24.705,98.469
1,20.008,79.987,0.0,24.645,99.841
1,20.208,79.987,0.0,24.58,101.21
1,20.408,79.987,0.0,24.509,102.576
1,20.608,79.987,0.0,24.434,103.937
1,20.808,79.987,0.0,24.353,105.295
1,21.008,79.987,0.0,24.266,106.648
1,21.208,79.987,0.0,24.171,107.996
1,21.408,79.987,0.0,24.067,109.339
1,21.608,79.987,0.0,23.955,110.676
1,21.808,79.987,0.0,23.836,112.007
1,22.008,79.987,0.0,23.71,113.331
1,22.208,79.987,0.0,23.577,114.648
1,22.408,79.987,0.0,23.439,115.958
1,22.608,79.987,0.0,23.296,117.26
1,22.808,79.987,0.0,23.148,118.554
1,23.008,79.987,0.0,22.997,119.84
1,23.208,79.987,0.0,22.842,121.118
1,23.408,79.987,0.0,22.683,122.387
1,23.608,79.987,0.0,22.521,123.647
1,23.808,79.987,0.0,22.355,124.898
1,24.008,79.987,0.0,22.185,126.14
1,24.208,79.987,0.0,22.012,127.373
1,24.408,79.987,0.0,21.836,128.596
1,24.608,79.987,0.0,21.656,129.809
1,24.808,79.987,0.0,21.474,131.012
1,25.008,79.987,0.0,21.289,132.205
1,25.208,79.987,0.0,21.101,133.388
1,25.408,79.987,0.0,20.911,134.56
1,25.608,79.987,0.0,20.719,135.722
1,25.808,79.987,0.0,20.525,136.873
1,26.008,79.987,0.0,20.329,138.013
1,26.208,79.987,0.0,20.132,139.142
1,26.408,79.987,0.0,19.932,140.261
1,26.608,79.987,0.0,19.731,141.368
1,26.808,79.987,0.0,19.529,142.464
1,27.008,79.987,0.0,19.326,143.549
1,27.208,79.987,0.0,19.122,144.623
1,27.408,79.987,0.0,18.918,145.685
1,27.608,79.987,0.0,18.714,146.736
1,27.808,79.987,0.0,18.51,147.776
1,28.008,79.987,0.0,18.305,148.804
1,28.208,79.987,0.0,18.101,149.821
1,28.408,79.987,0.0,17.898,150.827
1,28.608,79.987,0.0,17.695,151.821
1,28.808,79.987,0.0,17.493,152.804
1,29.008,79.987,0.0,17.293,153.776
1,29.208,79.987,0.0,17.094,154.737
1,29.408,79.987,0.0,16.896,155.686
1,29.608,79.987,0.0,16.699,156.625
1,29.808,79.987,0.0,16.505,157.553
1,30.008,79.987,0.0,16.312,158.47
1,30.208,79.987,0.0,16.12,159.376
1,30.408,79.987,0.0,15.93,160.271
1,30.608,79.987,0.0,15.743,161.156
1,30.808,79.987,0.0,15.558,162.031
1,31.008,79.987,0.0,15.375,162.895
1,31.208,79.987,0.0,15.195,163.749
1,31.408,79.987,0.0,15.018,164.594
1,31.608,79.987,0.0,14.843,165.428
1,31.808,79.987,0.0,14.67,166.253
1,32.008,79.987,0.0,14.501,167.068
1,32.208,79.987,0.0,14.333,167.873
1,32.408,79.987,0.0,14.168,168.669
1,32.608,79.987,0.0,14.006,169.457
1,32.808,79.987,0.0,13.845,170.235
1,33.008,79.987,0.0,13.688,171.004
1,33.208,79.987,0.0,13.533,171.764
1,33.408,79.987,0.0,13.381,172.516
1,33.608,79.987,0.0,13.232,173.26
1,33.808,79.987,0.0,13.086,173.995
1,34.008,79.987,0.0,12.943,174.722
1,34.208,79.987,0.0,12.802,175.441
1,34.408,79.987,0.0,12.664,176.152
1,34.608,79.987,0.0,12.528,176.855
1,34.808,79.987,0.0,12.395,177.551
1,35.008,79.987,0.0,12.264,178.24
1,35.208,79.987,0.0,12.135,178.921
1,35.408,79.987,0.0,12.009,179.596
1,35.608,79.987,0.0,11.885,180.263
1,35.808,79.987,0.0,11.764,180.923
1,36.008,79.987,0.0,11.644,181.577
1,36.208,79.987,0.0,11.527,182.224
1,36.408,79.987,0.0,11.412,182.864
1,36.608,79.987,0.0,11.3,183.498
1,36.808,79.987,0.0,11.189,184.126
1,37.008,79.987,0.0,11.081,184.747
1,37.208,79.987,0.0,10.975,185.363
1,37.408,79.987,0.0,10.871,185.973
1,37.608,79.987,0.0,10.769,186.577
1,37.808,79.987,0.0,10.67,187.175
1,38.008,79.987,0.0,10.573,187.768
1,38.208,79.987,0.0,10.478,188.355
1,38.408,79.987,0.0,10.386,188.937
1,38.608,79.987,0.0,10.295,189.514
1,38.808,79.987,0.0,10.207,190.086
1,39.008,79.987,0.0,10.121,190.653
1,39.208,79.987,0.0,10.036,191.215
1,39.408,79.987,0.0,9.953,191.773
1,39.608,79.88,6.1324,9.872,192.326
1,39.808,79.875,6.4084,10.335,192.874
1,40.008,79.87,6.6824,10.796,193.449
1,40.208,79.865,6.9543,11.257,194.048
1,40.408,79.86,7.224,11.717,194.674
1,40.608,79.856,7.4876,12.176,195.325
1,40.808,79.851,7.7442,12.635,196.001
1,41.008,79.846,7.9975,13.093,196.703
1,41.208,79.842,8.2474,13.55,197.43
1,41.408,79.837,8.494,14.007,198.183
1,41.608,79.833,8.737,14.463,198.961
1,41.808,79.829,8.9763,14.918,199.765
1,42.008,79.824,9.2021,15.373,200.594
1,42.208,79.82,9.4189,15.827,201.448
1,42.408,79.817,9.6306,16.281,202.327
1,42.608,79.813,9.8371,16.734,203.231
1,42.808,79.809,10.0383,17.187,204.161
1,43.008,79.806,10.2228,17.64,205.116
1,43.208,79.804,10.3165,18.093,206.096
1,43.408,79.802,10.3975,18.545,207.101
1,43.608,79.801,10.4654,18.998,208.131
1,43.808,79.799,10.52,19.451,209.187
1,44.008,79.798,10.5869,19.905,210.267
1,44.208,79.795,10.7238,20.358,211.373
1,44.408,79.793,10.8537,20.812,212.504
1,44.608,79.791,10.9763,21.266,213.661
1,44.808,79.788,11.0914,21.719,214.842
1,45.008,79.786,11.2379,22.173,216.049
1,45.208,79.783,11.3851,22.626,217.28
1,45.408,79.78,11.5271,23.079,218.537
1,45.608,79.777,11.664,23.533,219.82
1,45.808,79.774,11.8319,23.986,221.127
1,46.008,79.771,12.0,24.438,222.459
1,46.208,79.771,12.0,24.891,223.817
1,46.408,79.77,12.0,25.338,225.2
1,46.608,79.77,12.0,25.779,226.608
1,46.808,79.979,0.0,26.214,228.04
1,47.008,79.979,0.0,26.257,229.496
1,47.208,79.979,0.0,26.301,230.955
1,47.408,79.979,0.0,26.344,232.416
1,47.608,79.979,0.0,26.388,233.88
1,47.808,79.979,0.0,26.43,235.346
1,48.008,79.979,0.0,26.471,236.814
1,48.208,79.979,0.0,26.508,238.284
1,48.408,79.979,0.0,26.541,239.757
1,48.608,79.979,0.0,26.571,241.232
1,48.808,79.979,0.0,26.595,242.708
1,49.008,79.979,0.0,26.614,244.185
1,49.208,79.979,0.0,26.627,245.664
1,49.408,79.979,0.0,26.634,247.143
1,49.608,79.979,0.0,26.633,248.623
1,49.808,79.979,0.0,26.626,250.102
1,50.008,79.979,0.0,26.612,251.582
1,50.208,79.979,0.0,26.59,253.06
1,50.408,79.979,0.0,26.56,254.537
1,50.608,79.979,0.0,26.523,256.013
1,50.808,79.979,0.0,26.477,257.486
1,51.008,79.979,0.0,26.423,258.957
1,51.208,79.979,0.0,26.36,260.425
1,51.408,79.979,0.0,26.289,261.89
1,51.608,79.979,0.0,26.208,263.35
1,51.808,79.979,0.0,26.118,264.806
1,52.008,79.979,0.0,26.02,266.257
1,52.208,79.979,0.0,25.911,267.703
1,52.408,79.979,0.0,25.791,269.142
1,52.608,79.979,0.0,25.662,270.575
1,52.808,79.979,0.0,25.521,272.001
1,53.008,79.979,0.0,25.37,273.419
1,53.208,79.979,0.0,25.206,274.828
1,53.408,79.979,0.0,25.032,276.228
1,53.608,79.979,0.0,24.846,277.619
1,53.808,79.979,0.0,24.648,279.0
1,54.008,79.979,0.0,24.439,280.369
1,54.208,79.979,0.0,24.219,281.727
1,54.408,79.979,0.0,23.993,283.072
1,54.608,79.979,0.0,23.76,284.405
1,54.808,79.979,0.0,23.521,285.725
1,55.008,79.979,0.0,23.276,287.032
1,55.208,79.979,0.0,23.027,288.325
1,55.408,79.979,0.0,22.773,289.604
1,55.608,79.979,0.0,22.514,290.869
1,55.808,79.979,0.0,22.249,292.12
1,56.008,79.979,0.0,21.978,293.356
1,56.208,79.979,0.0,21.699,294.577
1,56.408,79.979,0.0,21.414,295.783
1,56.608,79.979,0.0,21.122,296.972
1,56.808,79.979,0.0,20.824,298.146
1,57.008,79.979,0.0,20.519,299.303
1,57.208,79.979,0.0,20.208,300.443
1,57.408,79.979,0.0,19.891,301.565
1,57.608,79.979,0.0,19.569,302.67
1,57.808,79.979,0.0,19.243,303.757
1,58.008,79.979,0.0,18.911,304.826
1,58.208,79.979,0.0,18.575,305.877
1,58.408,79.979,0.0,18.235,306.909
1,58.608,79.979,0.0,17.891,307.922
1,58.808,79.979,0.0,17.543,308.916
1,59.008,79.979,0.0,17.192,309.891
1,59.208,79.979,0.0,16.836,310.846
1,59.408,79.979,0.0,16.479,311.781
1,59.608,79.979,0.0,16.12,312.697
1,59.808,79.979,0.0,15.758,313.592
1,60.008,79.979,0.0,15.395,314.468
1,60.208,79.979,0.0,15.03,315.323
1,60.408,79.979,0.0,14.663,316.158
1,60.608,79.979,0.0,14.295,316.972
1,60.808,79.979,0.0,13.926,317.767
1,61.008,79.979,0.0,13.556,318.54
1,61.208,79.979,0.0,13.185,319.293
1,61.408,79.979,0.0,12.813,320.026
1,61.608,79.979,0.0,12.44,320.738
1,61.808,79.979,0.0,12.068,321.429
1,62.008,79.979,0.0,11.695,322.099
1,62.208,79.979,0.0,11.322,322.749
1,62.408,79.979,0.0,10.949,323.378
1,62.608,79.979,0.0,10.577,323.986
1,62.808,79.979,0.0,10.204,324.574
1,63.008,79.817,9.304,9.831,325.141
1,63.208,79.809,9.7275,10.27,325.687
1,63.408,79.802,10.1502,10.707,326.257
1,63.608,79.794,10.5722,11.142,326.852
1,63.808,79.786,10.9935,11.575,327.471
1,64.008,79.779,11.4142,12.006,328.114
1,64.208,79.771,11.8342,12.435,328.781
1,64.408,79.768,12.0,12.862,329.472
1,64.608,79.768,12.0,13.272,330.187
1,64.808,79.768,12.0,13.657,330.924
1,65.008,79.767,12.0,14.02,331.683
1,65.208,79.767,12.0,14.364,332.462
1,65.408,79.767,12.0,14.69,333.26
1,65.608,79.767,12.0,15.0,334.076
1,65.808,79.766,12.0,15.296,334.909
1,66.008,79.766,12.0,15.579,335.759
1,66.208,79.766,12.0,15.85,336.624
1,66.408,79.765,12.0,16.11,337.505
1,66.608,79.765,12.0,16.36,338.4
1,66.808,79.765,12.0,16.6,339.309
1,67.008,79.765,12.0,16.832,340.231
1,67.208,79.764,12.0,17.056,341.166
1,67.408,79.764,12.0,17.272,342.114
1,67.608,79.764,12.0,17.482,343.073
1,67.808,79.763,12.0,17.685,344.045
1,68.008,79.763,12.0,17.883,345.027
1,68.208,79.763,12.0,18.076,346.021
1,68.408,79.763,12.0,18.264,347.025
1,68.608,79.762,12.0,18.448,348.039
1,68.808,79.762,12.0,18.628,349.064
1,69.008,79.762,12.0,18.806,350.099
1,69.208,79.762,12.0,18.98,351.144
1,69.408,79.761,12.0,19.152,352.198
1,69.608,79.761,12.0,19.322,353.262
1,69.808,79.761,12.0,19.49,354.336
1,70.008,79.76,12.0,19.656,355.419
1,70.208,79.76,12.0,19.821,356.511
1,70.408,79.76,12.0,19.985,357.612
1,70.608,79.76,12.0,20.149,358.722
1,70.808,79.759,12.0,20.312,359.841
1,71.008,79.759,12.0,20.474,360.97
1,71.208,79.759,12.0,20.636,362.107
1,71.408,79.759,12.0,20.798,363.254
1,71.608,79.758,12.0,20.96,364.409
1,71.808,79.758,12.0,21.122,365.574
1,72.008,79.758,12.0,21.285,366.747
1,72.208,79.757,12.0,21.448,367.93
1,72.408,79.757,12.0,21.612,369.121
1,72.608,79.757,12.0,21.777,370.322
1,72.808,79.757,12.0,21.943,371.532
1,73.008,79.756,12.0,22.111,372.751
1,73.208,79.756,12.0,22.28,373.979
1,73.408,79.756,12.0,22.452,375.217
1,73.608,79.756,12.0,22.625,376.464
1,73.808,79.755,12.0,22.801,377.721
1,74.008,79.755,12.0,22.979,378.988
1,74.208,79.755,12.0,23.16,380.264
1,74.408,79.754,12.0,23.344,381.551
1,74.608,79.754,12.0,23.53,382.848
1,74.808,79.754,12.0,23.718,384.155
1,75.008,79.754,12.0,23.909,385.473
1,75.208,79.753,12.0,24.103,386.801
1,75.408,79.753,12.0,24.299,388.14
1,75.608,79.753,12.0,24.497,389.49
1,75.808,79.753,12.0,24.698,390.851
1,76.008,79.752,12.0,24.901,392.223
1,76.208,79.752,12.0,25.106,393.607
1,76.408,79.752,12.0,25.313,395.001
1,76.608,79.751,12.0,25.523,396.408
1,76.808,79.751,12.0,25.733,397.826
1,77.008,79.751,12.0,25.943,399.255
1,77.208,79.959,0.0,26.155,400.697
1,77.408,79.959,0.0,25.979,402.15
1,77.608,79.959,0.0,25.807,403.593
1,77.808,79.959,0.0,25.64,405.027
1,78.008,79.959,0.0,25.477,406.451
1,78.208,79.959,0.0,25.317,407.866
1,78.408,79.959,0.0,25.16,409.273
1,78.608,79.959,0.0,25.006,410.671
1,78.808,79.959,0.0,24.854,412.06
1,79.008,79.959,0.0,24.704,413.441
1,79.208,79.959,0.0,24.555,414.813
1,79.408,79.959,0.0,24.409,416.177
1,79.608,79.959,0.0,24.264,417.533
1,79.808,79.959,0.0,24.121,418.881
1,80.008,79.959,0.0,23.981,420.221
1,80.208,79.959,0.0,23.841,421.554
1,80.408,79.959,0.0,23.704,422.878
1,80.608,79.959,0.0,23.568,424.195
1,80.808,79.959,0.0,23.433,425.504
1,81.008,79.959,0.0,23.3,426.806
1,81.208,79.959,0.0,23.169,428.101
1,81.408,79.959,0.0,23.041,429.388
1,81.608,79.959,0.0,22.914,430.668
1,81.808,79.959,0.0,22.789,431.941
1,82.008,79.959,0.0,22.667,433.207
1,82.208,79.959,0.0,22.547,434.466
1,82.408,79.959,0.0,22.429,435.719
1,82.608,79.959,0.0,22.312,436.965
1,82.808,79.959,0.0,22.197,438.205
1,83.008,79.959,0.0,22.084,439.438
1,83.208,79.959,0.0,21.972,440.665
1,83.408,79.959,0.0,21.86,441.885
1,83.608,79.959,0.0,21.749,443.1
1,83.808,79.959,0.0,21.637,444.308
1,84.008,79.959,0.0,21.525,445.51
1,84.208,79.959,0.0,21.413,446.706
1,84.408,79.959,0.0,21.3,447.895
1,84.608,79.959,0.0,21.186,449.079
1,84.808,79.959,0.0,21.071,450.256
1,85.008,79.959,0.0,20.955,451.426
1,85.208,79.959,0.0,20.837,452.591
1,85.408,79.959,0.0,20.716,453.748
1,85.608,79.959,0.0,20.592,454.899
1,85.808,79.959,0.0,20.467,456.043
1,86.008,79.959,0.0,20.337,457.18
1,86.208,79.959,0.0,20.204,458.31
1,86.408,79.959,0.0,20.066,459.432
1,86.608,79.959,0.0,19.925,460.547
1,86.808,79.959,0.0,19.779,461.654
1,87.008,79.959,0.0,19.631,462.753
1,87.208,79.959,0.0,19.478,463.844
1,87.408,79.959,0.0,19.322,464.926
1,87.608,79.959,0.0,19.163,465.999
1,87.808,79.959,0.0,19.0,467.064
1,88.008,79.959,0.0,18.832,468.119
1,88.208,79.959,0.0,18.661,469.166
1,88.408,79.959,0.0,18.486,470.202
1,88.608,79.959,0.0,18.308,471.229
1,88.808,79.959,0.0,18.126,472.246
1,89.008,79.959,0.0,17.942,473.253
1,89.208,79.959,0.0,17.755,474.25
1,89.408,79.959,0.0,17.566,475.237
1,89.608,79.959,0.0,17.374,476.212
1,89.808,79.959,0.0,17.181,477.178
1,90.008,79.959,0.0,16.986,478.132
1,90.208,79.959,0.0,16.79,479.076
1,90.408,79.959,0.0,16.593,480.009
1,90.608,79.959,0.0,16.394,480.931
1,90.808,79.959,0.0,16.195,481.841
1,91.008,79.959,0.0,15.996,482.741
1,91.208,79.959,0.0,15.797,483.63
1,91.408,79.959,0.0,15.598,484.507
1,91.608,79.959,0.0,15.399,485.374
1,91.808,79.959,0.0,15.2,486.229
1,92.008,79.959,0.0,15.002,487.074
1,92.208,79.959,0.0,14.804,487.907
1,92.408,79.959,0.0,14.607,488.73
1,92.608,79.959,0.0,14.411,489.541
1,92.808,79.959,0.0,14.216,490.342
1,93.008,79.959,0.0,14.022,491.132
1,93.208,79.959,0.0,13.829,491.91
1,93.408,79.959,0.0,13.637,492.679
1,93.608,79.959,0.0,13.446,493.436
1,93.808,79.959,0.0,13.257,494.183
1,94.008,79.959,0.0,13.069,494.92
1,94.208,79.959,0.0,12.882,495.646
1,94.408,79.959,0.0,12.696,496.362
1,94.608,79.959,0.0,12.512,497.067
1,94.808,79.959,0.0,12.33,497.762
1,95.008,79.959,0.0,12.148,498.447
1,95.208,79.959,0.0,11.968,499.122
1,95.408,79.959,0.0,11.789,499.787
1,95.608,79.959,0.0,11.611,500.442
1,95.808,79.959,0.0,11.435,501.087
1,96.008,79.959,0.0,11.26,501.722
1,96.208,79.959,0.0,11.086,502.348
1,96.408,79.959,0.0,10.913,502.963
1,96.608,79.959,0.0,10.741,503.57
1,96.808,79.959,0.0,10.571,504.166
1,97.008,79.959,0.0,10.401,504.754
1,97.208,79.959,0.0,10.233,505.332
1,97.408,79.959,0.0,10.066,505.9
1,97.608,79.959,0.0,9.899,506.459
1,97.808,79.838,6.9644,9.734,507.009
1,98.008,79.832,7.2886,10.191,507.55
1,98.208,79.827,7.6117,10.647,508.116
1,98.408,79.821,7.9336,11.101,508.708
1,98.608,79.815,8.2543,11.555,509.324
1,98.808,79.809,8.5738,12.007,509.966
1,99.008,79.804,8.8938,12.459,510.633
1,99.208,79.798,9.2128,12.909,511.326
1,99.408,79.792,9.5307,13.358,512.043
1,99.608,79.786,9.8476,13.807,512.785
1,99.808,79.781,10.1634,14.254,513.552
1,100.008,79.775,10.4782,14.7,514.344
1,100.208,79.769,10.7911,15.145,515.16
1,100.408,79.764,11.0997,15.589,516.002
1,100.608,79.758,11.4068,16.032,516.868
1,100.808,79.752,11.7126,16.474,517.759
1,101.008,79.747,12.0,16.915,518.674
1,101.208,79.747,12.0,17.355,519.614
1,101.408,79.747,12.0,17.779,520.578
1,101.608,79.746,12.0,18.191,521.566
1,101.808,79.746,12.0,18.591,522.576
1,102.008,79.746,12.0,18.979,523.609
1,102.208,79.746,12.0,19.358,524.663
1,102.408,79.745,12.0,19.728,525.739
1,102.608,79.745,12.0,20.089,526.835
1,102.808,79.745,12.0,20.443,527.951
1,103.008,79.744,12.0,20.79,529.087
1,103.208,79.744,12.0,21.13,530.242
1,103.408,79.744,12.0,21.465,531.415
1,103.608,79.744,12.0,21.793,532.608
1,103.808,79.743,12.0,22.116,533.819
1,104.008,79.743,12.0,22.433,535.047
1,104.208,79.743,12.0,22.745,536.294
1,104.408,79.743,12.0,23.051,537.557
1,104.608,79.742,12.0,23.353,538.838
1,104.808,79.742,12.0,23.649,540.135
1,105.008,79.742,12.0,23.941,541.449
1,105.208,79.741,12.0,24.226,542.779
1,105.408,79.741,12.0,24.505,544.125
1,105.608,79.741,12.0,24.778,545.486
1,105.808,79.741,12.0,25.045,546.863
1,106.008,79.74,12.0,25.305,548.254
1,106.208,79.74,12.0,25.558,549.66
1,106.408,79.74,12.0,25.804,551.08
1,106.608,79.74,12.0,26.042,552.513
1,106.808,79.948,0.0,26.271,553.96
1,107.008,79.948,0.0,26.106,555.42
1,107.208,79.948,0.0,25.936,556.87
1,107.408,79.948,0.0,25.759,558.311
1,107.608,79.948,0.0,25.575,559.742
1,107.808,79.948,0.0,25.385,561.163
1,108.008,79.948,0.0,25.188,562.573
1,108.208,79.948,0.0,24.981,563.972
1,108.408,79.948,0.0,24.767,565.36
1,108.608,79.948,0.0,24.544,566.736
1,108.808,79.948,0.0,24.313,568.1
1,109.008,79.948,0.0,24.073,569.45
1,109.208,79.948,0.0,23.825,570.788
1,109.408,79.948,0.0,23.568,572.111
1,109.608,79.948,0.0,23.302,573.421
1,109.808,79.948,0.0,23.029,574.715
1,110.008,79.948,0.0,22.747,575.995
1,110.208,79.948,0.0,22.458,577.258
1,110.408,79.948,0.0,22.162,578.506
1,110.608,79.948,0.0,21.858,579.737
1,110.808,79.948,0.0,21.548,580.952
1,111.008,79.948,0.0,21.231,582.149
1,111.208,79.948,0.0,20.909,583.328
1,111.408,79.948,0.0,20.581,584.49
1,111.608,79.948,0.0,20.248,585.633
1,111.808,79.948,0.0,19.91,586.758
1,112.008,79.948,0.0,19.568,587.864
1,112.208,79.948,0.0,19.222,588.951
1,112.408,79.948,0.0,18.872,590.019
1,112.608,79.948,0.0,18.518,591.068
1,112.808,79.948,0.0,18.16,592.096
1,113.008,79.948,0.0,17.8,593.105
1,113.208,79.948,0.0,17.437,594.094
1,113.408,79.948,0.0,17.07,595.063
1,113.608,79.948,0.0,16.701,596.011
1,113.808,79.948,0.0,16.329,596.939
1,114.008,79.948,0.0,15.954,597.846
1,114.208,79.948,0.0,15.577,598.733
1,114.408,79.948,0.0,15.197,599.598
1,114.608,79.948,0.0,14.815,600.442
1,114.808,79.948,0.0,14.431,601.265
1,115.008,79.948,0.0,14.045,602.067
1,115.208,79.948,0.0,13.657,602.847
1,115.408,79.948,0.0,13.268,603.606
1,115.608,79.948,0.0,12.878,604.343
1,115.808,79.948,0.0,12.486,605.059
1,116.008,79.948,0.0,12.092,605.752
1,116.208,79.948,0.0,11.698,606.424
1,116.408,79.948,0.0,11.302,607.074
1,116.608,79.948,0.0,10.905,607.702
1,116.808,79.948,0.0,10.508,608.308
1,117.008,79.948,0.0,10.109,608.891
1,117.208,79.783,9.4907,9.71,609.453
1,117.408,79.775,9.9371,10.146,609.992
1,117.608,79.767,10.3724,10.581,610.556
1,117.808,79.759,10.8068,11.013,611.144
1,118.008,79.752,11.2404,11.444,611.756
1,118.208,79.744,11.6733,11.872,612.392
1,118.408,79.738,12.0,12.298,613.051
1,118.608,79.738,12.0,12.716,613.734
1,118.808,79.737,12.0,13.105,614.441
1,119.008,79.737,12.0,13.47,615.169
1,119.208,79.737,12.0,13.813,615.917
1,119.408,79.736,12.0,14.138,616.684
1,119.608,79.736,12.0,14.446,617.47
1,119.808,79.736,12.0,14.739,618.272
1,120.008,79.736,12.0,15.019,619.091
1,120.208,79.735,12.0,15.287,619.926
1,120.408,79.735,12.0,15.543,620.775
1,120.608,79.735,12.0,15.79,621.638
1,120.808,79.735,12.0,16.03,622.516
1,121.008,79.734,12.0,16.263,623.406
1,121.208,79.734,12.0,16.489,624.31
1,121.408,79.734,12.0,16.71,625.226
1,121.608,79.733,12.0,16.926,626.154
1,121.808,79.733,12.0,17.138,627.094
1,122.008,79.733,12.0,17.348,628.047
1,122.208,79.733,12.0,17.555,629.01
1,122.408,79.732,12.0,17.761,629.986
1,122.608,79.732,12.0,17.964,630.972
1,122.808,79.732,12.0,18.168,631.97
1,123.008,79.732,12.0,18.372,632.98
1,123.208,79.731,12.0,18.576,634.0
1,123.408,79.731,12.0,18.78,635.032
1,123.608,79.731,12.0,18.986,636.076
1,123.808,79.73,12.0,19.193,637.13
1,124.008,79.73,12.0,19.402,638.197
1,124.208,79.73,12.0,19.613,639.275
1,124.408,79.73,12.0,19.826,640.364
1,124.608,79.729,12.0,20.041,641.466
1,124.808,79.729,12.0,20.259,642.579
1,125.008,79.729,12.0,20.48,643.705
1,125.208,79.729,12.0,20.704,644.842
1,125.408,79.728,12.0,20.931,645.993
1,125.608,79.728,12.0,21.162,647.155
